"","url","is_listing_deleted","brand","modele","address_particulier","address_pro","name_pro","V1","Année","Carrosserie","Energie","Kilométrage","Prix","Garantie mécanique","Nb de portes","Transmission","Consommation mixte","Emissions de CO2","Nombre de places","Puissance fiscale","Autres informations","Etat du véhicule","Puissance réelle","Contrôle technique","Couleur intérieur","Option equipement Sécurité","Option/Equipement Confort intérieur","Option/equipement extérieurs","Type de peinture carrosserie"
"62","https://www.paruvendu.fr/a/voiture-occasion/ford/grand-c-max/1229943497A1KVVOFOGCM",0,"Ford occasion","Grand C-MAX","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Septembre 2015
Assurance auto : Comparez","Monospace","Essence","43 981
km","14 990 €","6 mois","4 portes avec hayon","Manuelle","5.2
litres / 100 km","119
g/km","7
places","6
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","https://www.paruvendu.fr/a/voiture-occasion/opel/mokka/1229941835A1KVVOOPMOK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","https://www.paruvendu.fr/a/voiture-occasion/audi/q3/1230006602A1KVVOAUQ3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1230005988A1KVVOBMS3",0,"BMW occasion","Série 3","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
","","Mai 2012
Assurance auto : Comparez","Break","Diesel","52 323
km","18 500 €","6 mois","4 portes avec hayon","Automatique",NA,NA,NA,"10
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","https://www.paruvendu.fr/a/voiture-occasion/audi/q3/1230002230A1KVVOAUQ3",0,"Audi occasion","Q3","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Avril 2014
Assurance auto : Comparez","4x4 - SUV","Diesel","99 150
km","19 990 €","6 mois","4 portes avec hayon","Manuelle","5.7
litres / 100 km","149
g/km","5
places","8
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-e/1229943485A1KVVOMEE",0,"Mercedes occasion","Classe E","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
","","Juillet 2012
Assurance auto : Comparez","Coupé","Diesel","84 112
km","17 690 €","6 mois","2 portes avec hayon","Automatique",NA,NA,NA,"14
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","https://www.paruvendu.fr/a/voiture-occasion/renault/grand-espace/1230025324A1KVVOREGES",0,"Renault occasion","Grand Espace","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
","","Juin 2016
Assurance auto : Comparez","Monospace","Diesel","102 432
km","17 990 €","6 mois","4 portes avec hayon","Automatique",NA,NA,NA,"8
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","https://www.paruvendu.fr/a/voiture-occasion/opel/insignia/1229941855A1KVVOOPINS",0,"Opel occasion","Insignia","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
","","Juillet 2017
Assurance auto : Comparez","Berline","Diesel","90 000
km","19 990 €","6 mois","4 portes avec hayon","Automatique",NA,"137
g/km","5
places","7
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","https://www.paruvendu.fr/a/voiture-occasion/mini/countryman/1230002299A1KVVOMCMIN",0,"Mini occasion","Countryman","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Janvier 2014
Assurance auto : Comparez","Break","Diesel","65 383
km","20 300 €","6 mois","4 portes avec hayon","Automatique","5.9
litres / 100 km","154
g/km","5
places","8
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","https://www.paruvendu.fr/a/voiture-occasion/audi/q5/1229943603A1KVVOAUQ5",0,"Audi occasion","Q5","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Décembre 2015
Assurance auto : Comparez","4x4 - SUV","Diesel","69 932
km","23 400 €","6 mois","4 portes avec hayon","Manuelle","5.7
litres / 100 km","150
g/km","5
places","8
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-gla/1230002542A1KVVOMEGLA",0,"Mercedes occasion","Classe GLA","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
","","Avril 2017
Assurance auto : Comparez","4x4 - SUV","Diesel","23 940
km","31 600 €","6 mois","4 portes avec hayon","Automatique",NA,NA,NA,"7
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","https://www.paruvendu.fr/a/voiture-occasion/kia/rio/1229911672A1KVVOKIRIO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","https://www.paruvendu.fr/a/voiture-occasion/opel/corsa/1229940325A1KVVOOPCOR",0,"Opel occasion","Corsa","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Avril 2014
Assurance auto : Comparez","Berline","Essence","21 101
km","6 990 €","6 mois","2 portes avec hayon","Manuelle","5.1
litres / 100 km","120
g/km","5
places","4
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1229941692A1KVVOREMEG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","https://www.paruvendu.fr/a/voiture-occasion/citroen/ds3/1229941687A1KVVOCIDS3",0,"Citroën occasion","DS3","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
","","Février 2012
Assurance auto : Comparez","Berline","Diesel","96 228
km","8 750 €","6 mois","2 portes avec hayon","Manuelle",NA,NA,NA,"5
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1229912407A1KVVOVWGOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/polo/1229912325A1KVVOVWPOL",0,"Volkswagen occasion","Polo","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Avril 2014
Assurance auto : Comparez","Berline","Diesel","81 797
km","8 990 €","6 mois","4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-cactus/1229911993A1KVVOCI4C",0,"Citroën occasion","C4 cactus","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Juin 2015
Assurance auto : Comparez","Berline","Essence","35 031
km","9 590 €","6 mois","4 portes avec hayon","Manuelle","4.6
litres / 100 km","107
g/km","5
places","4
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4/1229912126A1KVVOCIC4",0,"Citroën occasion","C4","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Octobre 2014
Assurance auto : Comparez","Berline","Diesel","61 021
km","10 950 €","6 mois","4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","https://www.paruvendu.fr/a/voiture-occasion/kia/ceed/1229941641A1KVVOKICEE",0,"Kia occasion","Pro_cee d ii","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Mars 2013
Assurance auto : Comparez","Coupé","Essence","80 153
km","11 150 €","6 mois","2 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","https://www.paruvendu.fr/a/voiture-occasion/citroen/grand-c4-picasso/1229910467A1KVVOCIGCP",0,"Citroën occasion","Grand C4 Picasso","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Mars 2015
Assurance auto : Comparez","Monospace","Diesel","109 406
km","10 990 €","6 mois","4 portes avec hayon","Semi automatique","4.0
litres / 100 km","104
g/km","7
places","6
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","https://www.paruvendu.fr/a/voiture-occasion/renault/grand-scenic-iii/1229911471A1KVVOREGS3",0,"Renault occasion","Grand Scénic III","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Février 2014
Assurance auto : Comparez","Monospace","Diesel","89 585
km","11 990 €","6 mois","4 portes avec hayon","Manuelle","4.4
litres / 100 km","114
g/km","7
places","7
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1229940362A1KVVOVWGOL",0,"Volkswagen occasion","Golf","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Avril 2013
Assurance auto : Comparez","Berline","Diesel","116 547
km","11 000 €","6 mois","4 portes avec hayon","Semi automatique","3.9
litres / 100 km","102
g/km","5
places","5
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","https://www.paruvendu.fr/a/voiture-occasion/hyundai/ix35/1229941544A1KVVOHYIX3",0,"Hyundai occasion","iX35","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Septembre 2014
Assurance auto : Comparez","4x4 - SUV","Diesel","56 016
km","13 850 €","6 mois","4 portes avec hayon","Manuelle","5.4
litres / 100 km","143
g/km","5
places","7
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-b/1229940398A1KVVOMEB",0,"Mercedes occasion","Classe B","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Mai 2012
Assurance auto : Comparez","Monospace","Diesel","104 944
km","12 750 €","6 mois","4 portes avec hayon","Manuelle","4.6
litres / 100 km","121
g/km","5
places","6
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","https://www.paruvendu.fr/a/voiture-occasion/citroen/ds5/1229940234A1KVVOCIDS5",0,"Citroën occasion","DS5","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Août 2011
Assurance auto : Comparez","Berline","Essence","68 048
km","14 390 €","6 mois","4 portes avec hayon","Manuelle","6.7
litres / 100 km","155
g/km","5
places","11
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","https://www.paruvendu.fr/a/voiture-occasion/citroen/grand-c4-picasso/1229940461A1KVVOCIGCP",0,"Citroën occasion","Grand C4 Picasso","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Septembre 2014
Assurance auto : Comparez","Monospace","Diesel","54 282
km","13 990 €","6 mois","4 portes avec hayon","Automatique","4.3
litres / 100 km","112
g/km","7
places","8
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","https://www.paruvendu.fr/a/voiture-occasion/opel/insignia/1229940857A1KVVOOPINS",0,"Opel occasion","Insignia","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
","","Juin 2015
Assurance auto : Comparez","Break","Diesel","49 103
km","15 300 €","6 mois","4 portes avec hayon","Manuelle",NA,NA,NA,"9
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3-aircross/1229911256A1KVVOCIC3A",0,"Citroën occasion","C3 Aircross","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Janvier 2018
Assurance auto : Comparez","4x4 - SUV","Essence","4 729
km","18 990 €","6 mois","4 portes avec hayon","Manuelle","5.0
litres / 100 km","115
g/km","5
places","6
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","https://www.paruvendu.fr/a/voiture-occasion/alfa-romeo/giulietta/1229911104A1KVVOALGIU",0,"Alfa Romeo occasion","Giulietta","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Septembre 2016
Assurance auto : Comparez","Berline","Diesel","42 205
km","18 490 €","6 mois","4 portes avec hayon","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1229940415A1KVVOBMS1",0,"BMW occasion","Série 1","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Décembre 2014
Assurance auto : Comparez","Berline","Diesel","61 636
km","19 990 €","6 mois","4 portes avec hayon","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1229911876A1KVVOBMS3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","https://www.paruvendu.fr/a/voiture-occasion/nissan/juke/1230195487A1KVVONIJUK",0,"Nissan occasion","Juke","","
130 RUE DES GLIERES38150 SALAISE SUR SANNE
","
AUTO MOTIVE CONCEPT
","","2012
Assurance auto : Comparez","4x4 - SUV","Diesel","36 203
km","10 990 €",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","https://www.paruvendu.fr/a/voiture-occasion/toyota/rav-4/1230195486A1KVVOTORAV",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","https://www.paruvendu.fr/a/voiture-occasion/skoda/yeti/1230195489A1KVVOSKYET",0,"Skoda occasion","Yeti","","
130 RUE DES GLIERES38150 SALAISE SUR SANNE
","
AUTO MOTIVE CONCEPT
","","2011
Assurance auto : Comparez","4x4 - SUV","Diesel","77 095
km","12 990 €",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","https://www.paruvendu.fr/a/voiture-occasion/mitsubishi/l200/1230195490A1KVVOMIL20",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1230195255A1KVVOBMS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","https://www.paruvendu.fr/a/voiture-occasion/audi/allroad/1230195481A1KVVOAUALR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1229563474A1KVVOPE308",0,"Peugeot occasion","308","



Annonce
de Emilie f                                                                 - Voiron (38500)                    
membre de ParuVendu.fr depuis 2 mois
","","",NA,"Avril 2012
Assurance auto : Comparez","Berline","Diesel","95 000
km","8 000 €",NA,"4 portes avec hayon","Manuelle","4.2
litres / 100 km","110
g/km","5
places","5
CV","Pneus hiver,Attelage","Bon","92
Ch",NA,NA,NA,NA,NA,NA
"101","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1230195479A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-5/1229665650A1KVVOBMS5",0,"BMW occasion","Série 5","","
25 route de Paris78760 Jouars-Pontchartrain
","
EWIGO PLAISIR
",NA,"Mai 2014
Assurance auto : Comparez","Break","Diesel","86 000
km","27 290 €","6 mois","4 portes avec hayon","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","https://www.paruvendu.fr/a/voiture-occasion/smart/fortwo/1229775088A1KVVOSMFTW",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","https://www.paruvendu.fr/a/voiture-occasion/fiat/500/1229862822A1KVVOFI500",0,"Fiat occasion","500","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
","","Octobre 2013
Assurance auto : Comparez","Berline","Essence","65 366
km","6 300 €","6 mois","2 portes avec hayon","Manuelle",NA,NA,NA,"4
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","https://www.paruvendu.fr/a/voiture-occasion/ford/fiesta/1229890929A1KVVOFOFIE",0,"Ford occasion","Fiesta","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Mars 2012
Assurance auto : Comparez","Berline","Diesel","65 207
km","6 990 €","6 mois","4 portes avec hayon","Manuelle","4.0
litres / 100 km","104
g/km","5
places","4
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1229886726A1KVVOCIC3",0,"Citroën occasion","C3","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Juillet 2013
Assurance auto : Comparez","Berline","Diesel","82 971
km","6 590 €","6 mois","4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/polo/1229862837A1KVVOVWPOL",0,"Volkswagen occasion","Polo","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Décembre 2007
Assurance auto : Comparez","Berline","Essence","82 399
km","6 990 €","6 mois","4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","https://www.paruvendu.fr/a/voiture-occasion/renault/laguna/1229884336A1KVVORELAG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","https://www.paruvendu.fr/a/voiture-occasion/nissan/note/1229891006A1KVVONINOT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","https://www.paruvendu.fr/a/voiture-occasion/ford/focus/1229766902A1KVVOFOFOC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1229891034A1KVVOPE2M8",0,"Peugeot occasion","2008","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Juillet 2013
Assurance auto : Comparez","4x4 - SUV","Essence","34 721
km","9 490 €","6 mois","4 portes avec hayon","Manuelle","4.9
litres / 100 km","114
g/km","5
places","4
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","https://www.paruvendu.fr/a/voiture-occasion/renault/laguna-iii-coupe/1229884014A1KVVOREL3C",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1229890956A1KVVOPE3M8",0,"Peugeot occasion","3008","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Novembre 2012
Assurance auto : Comparez","Monospace","Diesel","86 562
km","8 500 €","6 mois","4 portes avec hayon","Manuelle","5.3
litres / 100 km","139
g/km","5
places","8
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","https://www.paruvendu.fr/a/voiture-occasion/alfa-romeo/giulietta/1229854714A1KVVOALGIU",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1229829339A1KVVOPE2M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","https://www.paruvendu.fr/a/voiture-occasion/seat/altea/1229775047A1KVVOSEALT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","https://www.paruvendu.fr/a/voiture-occasion/kia/sportage/1229832134A1KVVOKISPO",0,"Kia occasion","Sportage","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Janvier 2012
Assurance auto : Comparez","4x4 - SUV","Diesel","103 898
km","10 900 €","6 mois","4 portes avec hayon","Manuelle","5.2
litres / 100 km","135
g/km","5
places","6
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","https://www.paruvendu.fr/a/voiture-occasion/opel/corsa/1229854746A1KVVOOPCOR",0,"Opel occasion","Corsa","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Janvier 2016
Assurance auto : Comparez","Berline","Diesel","39 958
km","10 990 €","6 mois","4 portes avec hayon","Manuelle","3.3
litres / 100 km","87
g/km","5
places","4
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-b/1229829245A1KVVOMEB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","https://www.paruvendu.fr/a/voiture-occasion/toyota/yaris/1229831739A1KVVOTOYAR",0,"Toyota occasion","Yaris","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Juillet 2017
Assurance auto : Comparez","Berline","Essence","18 364
km","11 500 €","6 mois","4 portes avec hayon","Manuelle","4.3
litres / 100 km","99
g/km","5
places","4
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1229774113A1KVVORECAP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1229886658A1KVVOVWGOL",0,"Volkswagen occasion","Golf","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Février 2012
Assurance auto : Comparez","Berline","Diesel","111 391
km","11 750 €","6 mois","4 portes avec hayon","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1229832916A1KVVOVWGOL",0,"Volkswagen occasion","Golf","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Novembre 2014
Assurance auto : Comparez","Berline","Diesel","53 829
km","12 790 €","6 mois","4 portes avec hayon","Manuelle","3.2
litres / 100 km","85
g/km","5
places","5
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-picasso/1229823833A1KVVOCIC4P",0,"Citroën occasion","C4 Picasso","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Novembre 2013
Assurance auto : Comparez","Monospace","Diesel","37 000
km","11 990 €","6 mois","4 portes avec hayon","Manuelle","4.0
litres / 100 km","105
g/km","5
places","6
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-5/1229770912A1KVVOBMS5",0,"BMW occasion","Série 5","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Avril 2010
Assurance auto : Comparez","Berline","Diesel","84 768
km","12 500 €","6 mois","4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/passat/1229911753A1KVVOVWPAS",0,"Volkswagen occasion","Passat","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Avril 2013
Assurance auto : Comparez","Berline","Diesel","115 136
km","12 800 €","6 mois","4 portes avec hayon","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","https://www.paruvendu.fr/a/voiture-occasion/suzuki/vitara/1229829356A1KVVOSUVIT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1229824356A1KVVOBMS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","https://www.paruvendu.fr/a/voiture-occasion/alfa-romeo/giulietta/1229891256A1KVVOALGIU",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf-sw/1229911176A1KVVOVWGSW",0,"Volkswagen occasion","Golf SW","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Décembre 2016
Assurance auto : Comparez","Break","Diesel","70 658
km","14 900 €","6 mois","4 portes avec hayon","Automatique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","https://www.paruvendu.fr/a/voiture-occasion/renault/talisman/1229824275A1KVVORETAL",0,"Renault occasion","Talisman","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Juin 2016
Assurance auto : Comparez","Berline","Diesel","33 705
km","15 990 €","6 mois","4 portes","Manuelle","3.6
litres / 100 km","95
g/km","5
places","5
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1229854826A1KVVOPE308",0,"Peugeot occasion","308","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Mai 2017
Assurance auto : Comparez","Berline","Essence","18 091
km","16 490 €","6 mois","4 portes avec hayon","Manuelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","https://www.paruvendu.fr/a/voiture-occasion/dacia/duster/1229890922A1KVVODCDUS",0,"Dacia occasion","Duster","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Janvier 2018
Assurance auto : Comparez","4x4 - SUV","Diesel","11 393
km","15 990 €","6 mois","4 portes avec hayon","Manuelle","4.4
litres / 100 km","115
g/km","5
places","6
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","https://www.paruvendu.fr/a/voiture-occasion/audi/a4/1229833684A1KVVOAUA4",0,"Audi occasion","A4","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Avril 2013
Assurance auto : Comparez","Berline","Diesel","79 429
km","15 990 €","6 mois","4 portes","Manuelle","4.5
litres / 100 km","119
g/km","5
places","8
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","https://www.paruvendu.fr/a/voiture-occasion/citroen/ds5/1229826415A1KVVOCIDS5",0,"Citroën occasion","DS5","","
43 boulevard Malesherbes75008 Paris
","
KYUMP
",NA,"Septembre 2014
Assurance auto : Comparez","Berline","Hybride","71 825
km","16 100 €","6 mois","4 portes avec hayon","Semi automatique","3.9
litres / 100 km","102
g/km","5
places","8
CV",NA,NA,NA,NA,NA,NA,NA,NA,NA
