"","url","is_listing_deleted","brand","modele","address_particulier","address_pro","name_pro","Ann<U+00E9>e","Autres informations","Carrosserie","Emissions de CO2","Energie","Kilom<U+00E9>trage","Nb de portes","Nombre de places","Prix","Puissance fiscale","Puissance r<U+00E9>elle","Transmission","V1","Garantie m<U+00E9>canique","Consommation mixte","Etat du v<U+00E9>hicule","Contr<U+00F4>le technique","Couleur int<U+00E9>rieur","Type de peinture carrosserie","Option equipement S<U+00E9>curit<U+00E9>","Option/Equipement Confort int<U+00E9>rieur","Option/equipement ext<U+00E9>rieurs"
"785","https://www.paruvendu.fr/a/voiture-occasion/peugeot/traveller/1229501805A1KVVOPETRA",0,"Peugeot occasion","Traveller","","
63 Avenue de Sarlat46000 Cahors
","
Grand Garage du Boulevard
","Ao<U+00FB>t 2017
Assurance auto : Comparez",NA,"Berline","143
g/km","Diesel","26 696
km","4 portes","8
places","31 900 <U+20AC>","8
CV","150
Ch","Manuelle",NA,"PREMIUM 12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"786","https://www.paruvendu.fr/a/voiture-occasion/peugeot/207-sw/1230196326A1KVVOPE7SW",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","https://www.paruvendu.fr/a/voiture-occasion/peugeot/207/1230196327A1KVVOPE207",0,"Peugeot occasion","207","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2012
Assurance auto : Comparez",NA,NA,"110.0
g/km","Diesel","109 075
km","4 portes avec hayon",NA,"8 490 <U+20AC>","5
CV",NA,"Manuelle","","12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"788","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/caddy/1229754801A1KVVOVWCAD",0,"Volkswagen occasion","Caddy","","
ZI du grand moulin85250 Saint-Fulgent
","
GARAGE DAVID
","Octobre 2014
Assurance auto : Comparez",NA,"Break",NA,"Diesel","85 000
km","4 portes avec hayon","5
places","12 980 <U+20AC>","6
CV",NA,"Manuelle",NA,"6 mois",NA,NA,NA,NA,NA,NA,NA,NA
"789","https://www.paruvendu.fr/a/voiture-occasion/opel/astra/1228307517A1KVVOOPAST",0,"Opel occasion","Astra","","
131 avenue de Cournon63170 Aubi<U+00E8>re
","
AUVERGNE AUTOMOBILE
","Mai 2016
Assurance auto : Comparez",NA,"Berline","103
g/km","Diesel","50 025
km","4 portes avec hayon","5
places","15 902 <U+20AC>","7
CV","136
Ch","Manuelle",NA,"OPEL SELECTION Select 12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"790","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308-sw/1230196325A1KVVOPE8SW",0,"Peugeot occasion","308 SW","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2016
Assurance auto : Comparez",NA,"Berline","88.0
g/km","Diesel","59 604
km","4 portes avec hayon",NA,"14 990 <U+20AC>","5
CV",NA,"Manuelle",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"791","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1229790362A1KVVOPE308",0,"Peugeot occasion","308","","
121 A Route de Strasbourg67500 Haguenau
","
PAUL KROELY AP HAGUENAU
","Janvier 2018
Assurance auto : Comparez",NA,"Berline","95
g/km","Diesel","20 500
km","4 portes avec hayon","5
places","17 500 <U+20AC>","5
CV","100
Ch","Manuelle",NA,"PREMIUM 12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"792","https://www.paruvendu.fr/a/voiture-occasion/bmw/x1/1229829231A1KVVOBMX1",0,"BMW occasion","X1","","
ZI du grand moulin85250 Saint-Fulgent
","
GARAGE DAVID
","Mai 2017
Assurance auto : Comparez",NA,"Break",NA,"Diesel","22 000
km","4 portes avec hayon","5
places","29 980 <U+20AC>","8
CV",NA,"Automatique",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"793","https://www.paruvendu.fr/a/voiture-occasion/renault/twingo-ii/1230196324A1KVVORETW2",0,"Renault occasion","Twingo II","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2012
Assurance auto : Comparez",NA,NA,"130.0
g/km","Essence","72 530
km","2 portes avec hayon",NA,"7 290 <U+20AC>","6
CV",NA,"Manuelle","","12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"794","https://www.paruvendu.fr/a/voiture-occasion/dacia/sandero/1230196321A1KVVODCSAN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3-picasso/1230196322A1KVVOCI3PI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","https://www.paruvendu.fr/a/voiture-occasion/ford/focus/1230196323A1KVVOFOFOC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","https://www.paruvendu.fr/a/voiture-occasion/dacia/duster/1230177781A1KVVODCDUS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","https://www.paruvendu.fr/a/voiture-occasion/renault/grand-scenic-iii/1230196317A1KVVOREGS3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","https://www.paruvendu.fr/a/voiture-occasion/dacia/duster/1230196320A1KVVODCDUS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","https://www.paruvendu.fr/a/voiture-occasion/renault/clio-iii-estate/1230196318A1KVVOREC3E",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1230196316A1KVVOBMS3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3-picasso/1230196315A1KVVOCI3PI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3-picasso/1230196314A1KVVOCI3PI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3-picasso/1230155547A1KVVOCI3PI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","https://www.paruvendu.fr/a/voiture-occasion/renault/talisman/1230196313A1KVVORETAL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","https://www.paruvendu.fr/a/voiture-occasion/renault/koleos/1230196312A1KVVOREKOL",0,"Renault occasion","Koleos","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2012
Assurance auto : Comparez",NA,"4x4 - SUV","186.0
g/km","Diesel","92 331
km","4 portes avec hayon",NA,"11 990 <U+20AC>","9
CV",NA,"Automatique",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"807","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1230196310A1KVVOBMS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","https://www.paruvendu.fr/a/voiture-occasion/nissan/x-trail/1230196309A1KVVONIXTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","https://www.paruvendu.fr/a/voiture-occasion/nissan/x-trail/1230196311A1KVVONIXTR",0,"Nissan occasion","X-Trail","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2015
Assurance auto : Comparez",NA,NA,"135.0
g/km","Diesel","53 180
km","4 portes avec hayon",NA,"19 990 <U+20AC>","7
CV",NA,"Automatique","","12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"810","https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1230196307A1KVVOPE3M8",0,"Peugeot occasion","3008","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2010
Assurance auto : Comparez",NA,NA,"137.0
g/km","Diesel","130 582
km","4 portes avec hayon",NA,"8 290 <U+20AC>","6
CV",NA,"Manuelle","","12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"811","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1230196308A1KVVONIQAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","https://www.paruvendu.fr/a/voiture-occasion/peugeot/5008/1230196306A1KVVOPE5M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","https://www.paruvendu.fr/a/voiture-occasion/opel/meriva/1230196305A1KVVOOPMER",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1230196304A1KVVOPE3M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","https://www.paruvendu.fr/a/voiture-occasion/citroen/spacetourer/1230196303A1KVVOCISPA",0,"Citro<U+00EB>n occasion","Spacetourer","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2018
Assurance auto : Comparez",NA,NA,"151.0
g/km","Diesel","5 642
km","4 portes avec hayon",NA,"26 782 <U+20AC>","10
CV",NA,"Automatique","","12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"816","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-cactus/1230196301A1KVVOCI4C",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","https://www.paruvendu.fr/a/voiture-occasion/citroen/c4-cactus/1230196302A1KVVOCI4C",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","https://www.paruvendu.fr/a/voiture-occasion/citroen/grand-c4-picasso/1230196300A1KVVOCIGCP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","https://www.paruvendu.fr/a/voiture-occasion/land-rover/range-rover-evoque/1229624338A1KVVOLRREV",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","https://www.paruvendu.fr/a/voiture-occasion/audi/a6/1229643287A1KVVOAUA6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","https://www.paruvendu.fr/a/voiture-occasion/audi/a6/1229706428A1KVVOAUA6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","https://www.paruvendu.fr/a/voiture-occasion/audi/a6/1229743552A1KVVOAUA6",0,"Audi occasion","A6","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2017
Assurance auto : Comparez",NA,"Break","140.0
g/km","Diesel","21 620
km","4 portes avec hayon",NA,"38 990 <U+20AC>","16
CV",NA,"Automatique",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"823","https://www.paruvendu.fr/a/voiture-occasion/fiat/500-x/1230196299A1KVVOFI50X",0,"Fiat occasion","500 X","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2016
Assurance auto : Comparez",NA,NA,"109.0
g/km","Diesel","19 002
km","4 portes avec hayon",NA,"14 990 <U+20AC>","6
CV",NA,"Manuelle","","12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"824","https://www.paruvendu.fr/a/voiture-occasion/audi/a6/1229797148A1KVVOAUA6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","https://www.paruvendu.fr/a/voiture-occasion/audi/a6/1229970780A1KVVOAUA6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","https://www.paruvendu.fr/a/voiture-occasion/audi/a4/1229970778A1KVVOAUA4",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","https://www.paruvendu.fr/a/voiture-occasion/renault/clio-iii-estate/1229680627A1KVVOREC3E",0,"Renault occasion","Clio III Estate","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2015
Assurance auto : Comparez",NA,"Break","90.0
g/km","Diesel","56 403
km","4 portes avec hayon",NA,"10 290 <U+20AC>","4
CV",NA,"Manuelle",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"828","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308-sw/1230196297A1KVVOPE8SW",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","https://www.paruvendu.fr/a/voiture-occasion/opel/meriva/1229338712A1KVVOOPMER",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1229144435A1KVVONIQAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","https://www.paruvendu.fr/a/voiture-occasion/infiniti/q30/1229706378A1KVVOINQ30",0,"Infiniti occasion","Q30","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2016
Assurance auto : Comparez",NA,"Berline","115.0
g/km","Diesel","13 895
km","4 portes avec hayon",NA,"23 490 <U+20AC>","9
CV",NA,"Automatique",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"832","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1228768053A1KVVOPE2M8",0,"Peugeot occasion","2008","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2015
Assurance auto : Comparez",NA,NA,"97.0
g/km","Diesel","56 173
km","4 portes avec hayon",NA,"11 990 <U+20AC>","5
CV",NA,"Manuelle","","12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"833","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1228547875A1KVVOPE2M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","https://www.paruvendu.fr/a/voiture-occasion/renault/scenic-iii/1229338690A1KVVORESC3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1228547860A1KVVOBMS3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","https://www.paruvendu.fr/a/voiture-occasion/audi/a1/1228483348A1KVVOAUA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1228622260A1KVVOBMS3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1228419847A1KVVOPE2M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","https://www.paruvendu.fr/a/voiture-occasion/toyota/avensis-verso/1228261715A1KVVOTOAVV",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","https://www.paruvendu.fr/a/voiture-occasion/mini/countryman/1228454026A1KVVOMCMIN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","https://www.paruvendu.fr/a/voiture-occasion/mazda/mazda3/1228401164A1KVVOMA3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","https://www.paruvendu.fr/a/voiture-occasion/audi/a5/1228622253A1KVVOAUA5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","https://www.paruvendu.fr/a/voiture-occasion/kia/sportage/1228366951A1KVVOKISPO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","https://www.paruvendu.fr/a/voiture-occasion/seat/leon/1228228752A1KVVOSELEO",0,"Seat occasion","Leon","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2015
Assurance auto : Comparez",NA,"Berline","106.0
g/km","Diesel","50 201
km","4 portes avec hayon",NA,"14 490 <U+20AC>","8
CV",NA,"Manuelle",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"845","https://www.paruvendu.fr/a/voiture-occasion/audi/q3/1228349331A1KVVOAUQ3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-e/1228282878A1KVVOMEE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","https://www.paruvendu.fr/a/voiture-occasion/skoda/octavia/1228169855A1KVVOSKOCT",0,"Skoda occasion","Octavia","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2017
Assurance auto : Comparez",NA,"Berline","119.0
g/km","Diesel","14 468
km","4 portes avec hayon",NA,"18 990 <U+20AC>","8
CV",NA,"Automatique",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"848","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-2/1228162214A1KVVOBMS2",0,"BMW occasion","Serie 2","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2015
Assurance auto : Comparez",NA,"Monospace","99.0
g/km","Diesel","101 375
km","4 portes avec hayon",NA,"12 990 <U+20AC>","6
CV",NA,"Manuelle",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"849","https://www.paruvendu.fr/a/voiture-occasion/audi/q5/1228303545A1KVVOAUQ5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-b/1228401150A1KVVOMEB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1230195809A1KVVOPE3M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1229436504A1KVVOVWGOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1228126378A1KVVOBMS1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","https://www.paruvendu.fr/a/voiture-occasion/fiat/500-l/1228162209A1KVVOFI50L",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-3/1228190450A1KVVOBMS3",0,"BMW occasion","S<U+00E9>rie 3","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2014
Assurance auto : Comparez",NA,"Berline","134.0
g/km","Diesel","133 722
km","4 portes avec hayon",NA,"16 490 <U+20AC>","10
CV",NA,"Automatique",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"856","https://www.paruvendu.fr/a/voiture-occasion/honda/civic/1228815896A1KVVOHOCIV",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","https://www.paruvendu.fr/a/voiture-occasion/audi/a3/1228112280A1KVVOAUA3",0,"Audi occasion","A3","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2016
Assurance auto : Comparez",NA,"Berline","116.0
g/km","Essence","47 651
km","4 portes",NA,"21 490 <U+20AC>","6
CV",NA,"Automatique",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"858","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/touran/1229338688A1KVVOVWTOU",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","https://www.paruvendu.fr/a/voiture-occasion/audi/q3/1228093512A1KVVOAUQ3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","https://www.paruvendu.fr/a/voiture-occasion/mercedes/200/1227968730A1KVVOME200",0,"Mercedes occasion","200","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2015
Assurance auto : Comparez",NA,"Berline","111.0
g/km","Diesel","38 495
km","4 portes avec hayon",NA,"19 990 <U+20AC>","7
CV",NA,"Manuelle",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"861","https://www.paruvendu.fr/a/voiture-occasion/audi/a5/1230195808A1KVVOAUA5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","https://www.paruvendu.fr/a/voiture-occasion/renault/talisman/1228691396A1KVVORETAL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","https://www.paruvendu.fr/a/voiture-occasion/audi/q5/1228028405A1KVVOAUQ5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","https://www.paruvendu.fr/a/voiture-occasion/renault/grand-scenic-iii/1228768020A1KVVOREGS3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/touareg/1228071447A1KVVOVWTOG",0,"Volkswagen occasion","Touareg","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2012
Assurance auto : Comparez",NA,"4x4 - SUV","189.0
g/km","Diesel","77 185
km","4 portes avec hayon",NA,"25 990 <U+20AC>","15
CV",NA,"Automatique",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"866","https://www.paruvendu.fr/a/voiture-occasion/bmw/x1/1227994629A1KVVOBMX1",0,"BMW occasion","X1","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2016
Assurance auto : Comparez",NA,"4x4 - SUV","129.0
g/km","Diesel","28 098
km","4 portes avec hayon",NA,"29 990 <U+20AC>","10
CV",NA,"Automatique",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
"867","https://www.paruvendu.fr/a/voiture-occasion/renault/megane-cabriolet/1230195791A1KVVOREMCA",0,"Renault occasion","M<U+00E9>gane Cabriolet","



Annonce
de Florence g                                                                 - Rouen (76000)                    
membre de ParuVendu.fr depuis 28 jours
","","","F<U+00E9>vrier 2003
Assurance auto : Comparez","V<U+00E9>hicule non fumeur,Stationne dans un garage,Sous garantie (autre que constructeur)","Cabriolet","177
g/km","Essence","84 000
km","2 portes","4
places","4 900 <U+20AC>","8
CV","140
Ch","Manuelle",NA,NA,"7.5
litres / 100 km","Bon",NA,NA,NA,NA,NA,NA
"868","https://www.paruvendu.fr/a/voiture-occasion/alfa-romeo/giulietta/1228028389A1KVVOALGIU",0,"Alfa Romeo occasion","Giulietta","","
378 Chemin de Coudouron06250 Mougins
","
ARAMISAUTO MOUGINS
","2015
Assurance auto : Comparez",NA,"Berline","104.0
g/km","Diesel","47 900
km","4 portes avec hayon",NA,"12 290 <U+20AC>","5
CV",NA,"Manuelle",NA,"12 mois",NA,NA,NA,NA,NA,NA,NA,NA
